"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.870300196E0,-7.635590620E-3,-9.009997360E-3,3.035911024E-1,3.038207362E-1
2.872603269E0,-6.413896102E-3,-9.009997360E-3,2.999260128E-1,3.001298573E-1
2.874906342E0,-3.817795310E-3,-1.038440317E-2,2.950392365E-1,2.952466130E-1
2.877209415E0,-1.374406274E-3,-1.160609815E-2,2.913741469E-1,2.916084430E-1
2.879512488E0,-2.596100792E-3,-1.160609815E-2,2.877090573E-1,2.879547585E-1
2.881815561E0,-2.596100792E-3,-1.527118124E-2,2.852656841E-1,2.856859452E-1
2.884118634E0,-6.413896102E-3,-1.893626526E-2,2.814478874E-1,2.821571079E-1
2.886421707E0,-3.817795310E-3,-2.015795931E-2,2.777827978E-1,2.785394077E-1
2.888724780E0,-3.817795310E-3,-1.664558798E-2,2.741177082E-1,2.746491746E-1
2.891027853E0,-2.596100792E-3,-1.313321572E-2,2.706053257E-1,2.709362718E-1
2.893330926E0,-1.527118147E-4,-1.068982668E-2,2.681619525E-1,2.683749774E-1
2.895633999E0,1.221694518E-3,-7.177455351E-3,2.644968629E-1,2.645970500E-1
2.897937071E0,3.665083554E-3,-3.665083554E-3,2.597627938E-1,2.598145006E-1
2.900240144E0,6.108472589E-3,-1.221694518E-3,2.548760176E-1,2.549521334E-1
2.902543217E0,7.482878864E-3,-1.527118147E-4,2.524326444E-1,2.525435739E-1
2.904846290E0,7.482878864E-3,2.290677279E-3,2.550287247E-1,2.551487627E-1
2.907149363E0,6.108472589E-3,3.665083554E-3,2.635805905E-1,2.636768362E-1
2.909452436E0,3.665083554E-3,3.665083554E-3,2.634278834E-1,2.634788709E-1
2.911755509E0,1.221694518E-3,2.443389036E-3,2.646495700E-1,2.646636688E-1
2.914058634E0,-1.221694518E-3,2.596100792E-3,2.670929730E-1,2.671083834E-1
2.916361655E0,-3.817795310E-3,3.817795310E-3,2.719797492E-1,2.720333345E-1
2.918664780E0,-2.596100792E-3,3.970507067E-3,2.805316150E-1,2.805717229E-1
2.920967853E0,-1.374406274E-3,6.566607859E-3,2.939702570E-1,2.940468013E-1
2.923270926E0,-2.596100792E-3,9.162709117E-3,3.075616062E-1,3.077090128E-1
2.925573999E0,-3.817795310E-3,1.053711493E-2,3.222219348E-1,3.224167825E-1
2.927877071E0,-6.413896102E-3,9.468132630E-3,3.330644667E-1,3.332607426E-1
2.930180144E0,-1.252236869E-2,8.399149403E-3,3.403946459E-1,3.407284409E-1
2.932483217E0,-1.756185852E-2,3.817795310E-3,3.524588645E-1,3.529167686E-1
2.934786290E0,-2.382304333E-2,-4.428642802E-3,3.571929336E-1,3.580138853E-1
2.937089363E0,-2.764083818E-2,-1.053711493E-2,3.594835997E-1,3.606986348E-1
2.939392436E0,-3.130592033E-2,-1.404948719E-2,3.619270027E-1,3.635500021E-1
2.941695509E0,-3.634541109E-2,-1.634016447E-2,3.629959822E-1,3.651767695E-1
2.943998582E0,-4.001049697E-2,-1.389677543E-2,3.642176688E-1,3.666721567E-1
2.946301655E0,-4.001049697E-2,-1.511846948E-2,3.654393852E-1,3.679338965E-1
2.948604728E0,-3.756710514E-2,-1.756185852E-2,3.629959822E-1,3.653570710E-1
2.950907801E0,-3.390202299E-2,-2.015795931E-2,3.568875194E-1,3.590604294E-1
2.953210874E0,-3.268032894E-2,-2.382304333E-2,3.483356535E-1,3.506754466E-1
2.955513946E0,-2.764083818E-2,-2.519745007E-2,3.410054743E-1,3.430505224E-1
2.957817019E0,-2.260134928E-2,-2.657185495E-2,3.336753249E-1,3.354938255E-1
2.960120092E0,-1.893626526E-2,-2.779355086E-2,3.275668323E-1,3.292887688E-1
2.962423165E0,-1.511846948E-2,-2.321219631E-2,3.191677034E-1,3.203675968E-1
2.964726238E0,-1.267508045E-2,-2.076880634E-2,3.155026138E-1,3.164394101E-1
2.967029311E0,-1.023169141E-2,-2.336490713E-2,3.093941510E-1,3.104437905E-1
2.969332436E0,-6.413896102E-3,-2.092151903E-2,3.071034551E-1,3.078820880E-1
2.971635509E0,-3.970507067E-3,-1.985253580E-2,3.046600819E-1,3.053320383E-1
2.973938582E0,-2.748812549E-3,-1.985253580E-2,3.009949923E-1,3.016615065E-1
2.976241655E0,-3.970507067E-3,-1.756185852E-2,2.997733057E-1,3.003135338E-1
2.978544728E0,-6.413896102E-3,-1.267508045E-2,2.987042964E-1,2.990418907E-1
2.980847801E0,-1.007897966E-2,-1.389677543E-2,2.973299026E-1,2.978250782E-1
2.983150874E0,-1.130067464E-2,-1.985253580E-2,2.947337925E-1,2.956177209E-1
2.985453946E0,-1.634016447E-2,-2.718270384E-2,2.921377122E-1,2.938542892E-1
2.987757019E0,-1.634016447E-2,-3.329117596E-2,2.860292196E-1,2.884233310E-1
2.990060092E0,-2.015795931E-2,-3.329117596E-2,2.811424434E-1,2.838233944E-1
2.992363165E0,-2.382304333E-2,-2.962609194E-2,2.736595869E-1,2.762875535E-1
2.994666238E0,-2.626643144E-2,-2.382304333E-2,2.652604282E-1,2.676201741E-1
2.996969311E0,-2.504473738E-2,-2.153236605E-2,2.542651594E-1,2.564013513E-1
2.999272384E0,-2.489202656E-2,-2.275406010E-2,2.444916219E-1,2.468066316E-1
3.001575457E0,-2.489202656E-2,-1.939439960E-2,2.347180545E-1,2.368297296E-1
3.003878530E0,-2.733541466E-2,-1.588202827E-2,2.237228155E-1,2.259454843E-1
3.006181603E0,-2.977880463E-2,-1.359135192E-2,2.102841735E-1,2.128166715E-1
3.008484676E0,-2.977880463E-2,-1.374406368E-2,1.968455315E-1,1.995591134E-1
3.010787749E0,-2.733541466E-2,-1.634016447E-2,1.834068894E-1,1.861513174E-1
3.013090821E0,-2.733541466E-2,-1.404948719E-2,1.736333370E-1,1.763324948E-1
3.015393894E0,-2.718270384E-2,-1.053711493E-2,1.650814712E-1,1.676359816E-1
3.017696967E0,-2.596100792E-2,-9.468132630E-3,1.540862173E-1,1.565445043E-1
3.020000040E0,-2.840439789E-2,-7.177455351E-3,1.455343664E-1,1.484539574E-1
3.022303113E0,-2.962609194E-2,-1.084253844E-2,1.356080920E-1,1.392293811E-1
3.024606238E0,-3.222219273E-2,-1.588202827E-2,1.246128380E-1,1.296875782E-1
3.026909311E0,-3.222219273E-2,-2.199050039E-2,1.171299592E-1,1.234555756E-1
3.029212384E0,-3.344388679E-2,-2.687728032E-2,1.110214889E-1,1.190237487E-1
3.031515457E0,-3.344388679E-2,-2.580829710E-2,1.049130186E-1,1.130986439E-1
3.033818530E0,-3.588727489E-2,-2.336490713E-2,1.000262350E-1,1.088074587E-1
3.036121603E0,-3.833066672E-2,-2.107422985E-2,9.147437662E-2,1.013948951E-1
3.038424676E0,-4.199574888E-2,-1.985253580E-2,8.276980370E-2,9.491367924E-2
3.040727749E0,-4.703523964E-2,-2.351761982E-2,7.543963939E-2,9.195940083E-2
3.043030821E0,-4.825693369E-2,-2.489202656E-2,6.673506647E-2,8.603437530E-2
3.045333894E0,-5.070032179E-2,-2.626643144E-2,5.573981255E-2,7.979583168E-2
3.047636967E0,-5.192201585E-2,-2.870982140E-2,4.718795046E-2,7.580799591E-2
3.049940040E0,-5.192201585E-2,-2.886253223E-2,4.092676565E-2,7.213835071E-2
3.052243113E0,-5.070032179E-2,-3.023693897E-2,2.870982140E-2,6.564334660E-2
3.054546186E0,-4.566083103E-2,-3.038965166E-2,1.908897609E-2,5.807608308E-2
3.056849259E0,-4.321744293E-2,-3.283303976E-2,9.315420873E-3,5.506843869E-2
3.059152332E0,-4.077405483E-2,-3.176405653E-2,1.985253533E-3,5.172446294E-2
3.061455405E0,-3.695625812E-2,-3.191677108E-2,-1.679830020E-3,4.885966761E-2
3.063758478E0,-3.069507517E-2,-2.840439789E-2,-1.527118147E-3,4.184888946E-2
3.066061551E0,-3.069507517E-2,-2.596100792E-2,9.162708884E-4,4.021195251E-2
3.068364624E0,-3.069507517E-2,-2.473931387E-2,9.162708884E-4,3.943425976E-2
3.070667696E0,-3.069507517E-2,-2.473931387E-2,9.162708884E-4,3.943425976E-2
3.072970769E0,-3.206948191E-2,-2.580829710E-2,2.137965523E-3,4.122002869E-2
3.075273842E0,-3.329117596E-2,-2.702999115E-2,2.137965523E-3,4.293592569E-2
3.077576915E0,-3.451287001E-2,-3.069507517E-2,9.162708884E-4,4.619702792E-2
3.079879988E0,-3.451287001E-2,-3.191677108E-2,-1.527118147E-3,4.703350468E-2
3.082183113E0,-3.817795217E-2,-3.313846514E-2,7.635590737E-4,5.055983511E-2
3.084486134E0,-3.817795217E-2,-3.665083647E-2,7.635590737E-4,5.292846935E-2
3.086789259E0,-4.199574888E-2,-3.665083647E-2,-4.581354442E-4,5.574169558E-2
3.089092332E0,-4.443913698E-2,-4.031591862E-2,-1.832541777E-3,6.002972930E-2
3.091395405E0,-4.443913698E-2,-4.031591862E-2,-1.832541777E-3,6.002972930E-2
3.093698478E0,-4.443913698E-2,-4.031591862E-2,-1.832541777E-3,6.002972930E-2
3.096001551E0,-4.566083103E-2,-3.787253052E-2,6.108472589E-4,5.932632799E-2
3.098304624E0,-4.443913698E-2,-3.787253052E-2,-6.108472589E-4,5.839125447E-2
3.100607696E0,-4.321744293E-2,-3.787253052E-2,-6.108472589E-4,5.746693898E-2
3.102910769E0,-4.199574888E-2,-3.665083647E-2,-4.581354442E-4,5.574169558E-2
3.105213842E0,-4.077405483E-2,-3.665083647E-2,-4.581354442E-4,5.482715795E-2
3.107516915E0,-3.955236077E-2,-3.420744836E-2,-4.581354442E-4,5.229482436E-2
3.109819988E0,-3.695625812E-2,-3.436015919E-2,-4.581354442E-4,5.046380328E-2
3.112123061E0,-3.695625812E-2,-3.069507517E-2,2.137965523E-3,4.808870502E-2
3.114426134E0,-3.329117596E-2,-3.069507517E-2,-3.054236295E-4,4.528336693E-2
3.116729207E0,-2.825168520E-2,-2.596100792E-2,-1.527118147E-4,3.836867173E-2
3.119032280E0,-2.321219631E-2,-1.756185852E-2,-0.000000000E0,2.910712854E-2
3.121335353E0,-1.695101149E-2,-1.038440317E-2,1.527118147E-4,1.987953573E-2
3.123638426E0,-9.468132630E-3,-4.428642802E-3,2.748812549E-3,1.080807027E-2
3.125941499E0,-1.985253533E-3,1.527118147E-3,1.679830020E-3,3.015816693E-3
3.128244571E0,1.679830020E-3,5.192201585E-3,3.054236295E-3,6.253730530E-3
3.130547644E0,4.123218823E-3,3.817795310E-3,6.108472589E-4,5.652400275E-3
3.132850717E0,7.941014133E-3,3.054236295E-4,6.108472589E-4,7.970327687E-3
3.135153790E0,5.344913341E-3,3.054236295E-4,-1.832541777E-3,5.658585652E-3
3.137456915E0,4.123218823E-3,-2.137965523E-3,4.581354442E-4,4.667088828E-3
3.139759988E0,1.679830020E-3,-3.359660041E-3,4.581354442E-4,3.784049758E-3
3.142063061E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.144366134E0,-1.985253533E-3,-9.162708884E-4,-7.635590737E-4,2.315989290E-3
3.146669207E0,-1.985253533E-3,3.054236295E-4,4.581354442E-4,2.060194959E-3
3.148972280E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.151275353E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
3.153578426E0,-1.985253533E-3,2.748812549E-3,-7.635590737E-4,3.475661733E-3
3.155881499E0,-5.803049076E-3,1.527118147E-3,4.581354442E-4,6.018085784E-3
3.158184571E0,-5.803049076E-3,3.054236295E-4,-7.635590737E-4,5.861031021E-3
3.160487644E0,-9.468132630E-3,1.527118147E-3,-2.137965523E-3,9.825910742E-3
3.162790717E0,-1.328592747E-2,2.748812549E-3,-4.581354558E-3,1.431993886E-2
3.165093790E0,-1.313321572E-2,6.413896102E-3,-2.137965523E-3,1.477126653E-2
3.167396863E0,-1.328592747E-2,3.970507067E-3,-9.162708884E-4,1.389677472E-2
3.169699936E0,-1.206423342E-2,-7.635590737E-4,-9.162708884E-4,1.212304841E-2
3.172003009E0,-9.468132630E-3,-1.985253533E-3,-9.162708884E-4,9.717320589E-3
3.174306082E0,-9.468132630E-3,1.679830020E-3,3.054236295E-4,9.620844453E-3
3.176609155E0,-8.246437646E-3,5.192201585E-3,4.581354442E-4,9.755643456E-3
3.178912228E0,-8.246437646E-3,6.413896102E-3,4.581354442E-4,1.045713561E-2
3.181215301E0,-7.024743594E-3,7.635590620E-3,4.581354442E-4,1.038552622E-2
3.183518374E0,-8.246437646E-3,5.192201585E-3,4.581354442E-4,9.755643456E-3
3.185821446E0,-8.246437646E-3,3.970507067E-3,-7.635590737E-4,9.184317214E-3
3.188124519E0,-1.068982668E-2,1.679830020E-3,3.054236295E-4,1.082531787E-2
3.190427644E0,-1.068982668E-2,-7.635590737E-4,-9.162708884E-4,1.075615960E-2
3.192730717E0,-1.450762246E-2,1.679830020E-3,-9.162708884E-4,1.463326657E-2
3.195033790E0,-1.450762246E-2,4.123218823E-3,1.527118147E-3,1.515929196E-2
3.197336863E0,-1.572931744E-2,4.123218823E-3,-9.162708884E-4,1.628655620E-2
3.199639936E0,-1.695101149E-2,4.123218823E-3,-9.162708884E-4,1.746932387E-2
3.201943009E0,-1.695101149E-2,2.901524538E-3,-9.162708884E-4,1.722193914E-2
3.204246082E0,-1.695101149E-2,2.901524538E-3,-9.162708884E-4,1.722193914E-2
3.206549155E0,-1.695101149E-2,2.901524538E-3,-9.162708884E-4,1.722193914E-2
3.208852228E0,-1.695101149E-2,2.901524538E-3,-9.162708884E-4,1.722193914E-2
3.211155301E0,-1.695101149E-2,2.901524538E-3,-9.162708884E-4,1.722193914E-2
3.213458374E0,-1.572931744E-2,4.123218823E-3,-2.137965523E-3,1.640070905E-2
3.215761446E0,-1.817270555E-2,6.566607859E-3,-9.162708884E-4,1.934443377E-2
3.218064519E0,-1.695101149E-2,6.413896102E-3,-2.137965523E-3,1.824954110E-2
3.220367592E0,-1.695101149E-2,6.413896102E-3,-2.137965523E-3,1.824954110E-2
3.222670665E0,-1.817270555E-2,4.123218823E-3,-9.162708884E-4,1.865710890E-2
3.224973738E0,-1.695101149E-2,4.123218823E-3,-2.137965523E-3,1.757579645E-2
3.227276811E0,-1.572931744E-2,4.123218823E-3,3.054236295E-4,1.626362949E-2
3.229579884E0,-1.695101149E-2,4.123218823E-3,-9.162708884E-4,1.746932387E-2
3.231882957E0,-1.450762246E-2,5.192201585E-3,-9.162708884E-4,1.543598455E-2
3.234186030E0,-9.468132630E-3,-7.635590737E-4,-9.162708884E-4,9.542961296E-3
3.236489103E0,-5.803049076E-3,-5.650337320E-3,-2.137965523E-3,8.376907961E-3
3.238792176E0,4.581354442E-4,-3.359660041E-3,-7.635590737E-4,3.475661970E-3
3.241095301E0,-1.985253533E-3,2.748812549E-3,-1.985253533E-3,3.929177218E-3
3.243398321E0,-4.428642802E-3,8.857285604E-3,-7.635590737E-4,9.932140142E-3
3.245701446E0,-7.024743594E-3,7.635590620E-3,-7.635590737E-4,1.040347486E-2
3.248004519E0,-3.206948051E-3,3.970507067E-3,4.581354442E-4,5.124385842E-3
3.250307592E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.252610665E0,-2.137965523E-3,-1.985253533E-3,1.679830020E-3,3.366594283E-3
3.254913738E0,-3.359660041E-3,-3.359660041E-3,-7.635590737E-4,4.812239981E-3
3.257216811E0,-1.985253533E-3,3.054236295E-4,4.581354442E-4,2.060194959E-3
3.259519884E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.261822957E0,4.581354442E-4,1.527118147E-3,-1.985253533E-3,2.546214742E-3
3.264126030E0,-1.985253533E-3,1.527118147E-3,-7.635590737E-4,2.618462122E-3
3.266429103E0,-1.985253533E-3,5.192201585E-3,-1.985253533E-3,5.902662152E-3
3.268732176E0,-7.635590737E-4,3.970507067E-3,-7.635590737E-4,4.114726149E-3
3.271035249E0,-1.985253533E-3,2.748812549E-3,4.123218823E-3,5.338364495E-3
3.273338321E0,-7.635590737E-4,1.527118147E-3,1.679830020E-3,2.395191264E-3
3.275641394E0,-1.985253533E-3,-9.162708884E-4,-7.635590737E-4,2.315989290E-3
3.277944467E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.280247540E0,1.679830020E-3,3.054236295E-4,1.679830020E-3,2.395191305E-3
3.282550613E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.284853686E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.287156759E0,-1.985253533E-3,1.527118147E-3,4.581354442E-4,2.546214742E-3
3.289459832E0,-7.635590737E-4,2.748812549E-3,4.581354442E-4,2.889443021E-3
3.291762905E0,4.581354442E-4,2.748812549E-3,4.581354442E-4,2.824136434E-3
3.294065978E0,-7.635590737E-4,2.748812549E-3,4.581354442E-4,2.889443021E-3
3.296369103E0,-7.635590737E-4,3.054236295E-4,-1.985253533E-3,2.148845654E-3
3.298672124E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
3.300975249E0,-1.985253533E-3,3.054236295E-4,1.679830020E-3,2.618462160E-3
3.303278321E0,4.581354442E-4,3.054236295E-4,1.679830020E-3,1.767767116E-3
3.305581394E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
3.307884467E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.310187540E0,-1.985253533E-3,-9.162708884E-4,-7.635590737E-4,2.315989290E-3
3.312490613E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.314793686E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
3.317096759E0,1.679830020E-3,-2.137965523E-3,-7.635590737E-4,2.824136670E-3
3.319399832E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.321702905E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.324005978E0,4.581354442E-4,-9.162708884E-4,-1.985253533E-3,2.233981204E-3
3.326309051E0,-1.985253533E-3,-9.162708884E-4,-1.985253533E-3,2.953305864E-3
3.328612124E0,-2.137965523E-3,-9.162708884E-4,1.679830020E-3,2.869194628E-3
3.330915196E0,-1.985253533E-3,3.054236295E-4,-7.635590737E-4,2.148845654E-3
3.333218269E0,-1.985253533E-3,3.054236295E-4,-7.635590737E-4,2.148845654E-3
3.335521342E0,-7.635590737E-4,-2.137965523E-3,-1.985253533E-3,3.015816743E-3
3.337824415E0,-1.985253533E-3,-9.162708884E-4,-1.985253533E-3,2.953305864E-3
3.340127488E0,-7.635590737E-4,-9.162708884E-4,-1.985253533E-3,2.315989290E-3
3.342430561E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.344733634E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
3.347036707E0,-7.635590737E-4,3.054236295E-4,1.679830020E-3,1.870330171E-3
3.349339832E0,-2.137965523E-3,-2.137965523E-3,-7.635590737E-4,3.118463662E-3
3.351642905E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
3.353945978E0,-1.985253533E-3,3.054236295E-4,-7.635590737E-4,2.148845654E-3
3.356249051E0,-1.985253533E-3,-9.162708884E-4,-1.985253533E-3,2.953305864E-3
3.358552124E0,-2.137965523E-3,-2.137965523E-3,-1.985253533E-3,3.617046412E-3
3.360855196E0,-1.985253533E-3,-9.162708884E-4,-7.635590737E-4,2.315989290E-3
3.363158269E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
3.365461342E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.367764415E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.370067488E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.372370561E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.374673634E0,4.581354442E-4,3.054236295E-4,-1.985253533E-3,2.060194959E-3
3.376976707E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.379279780E0,-1.985253533E-3,3.054236295E-4,-1.985253533E-3,2.824136466E-3
3.381582853E0,-3.359660041E-3,3.054236295E-4,-7.635590737E-4,3.458846866E-3
3.383885926E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.386188999E0,-7.635590737E-4,-3.359660041E-3,-7.635590737E-4,3.528931921E-3
3.388492071E0,4.581354442E-4,-4.581354558E-3,-7.635590737E-4,4.667089043E-3
3.390795144E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.393098217E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.395401290E0,4.581354442E-4,1.527118147E-3,-7.635590737E-4,1.767767061E-3
3.397704363E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.400007488E0,-7.635590737E-4,1.527118147E-3,-7.635590737E-4,1.870330119E-3
3.402310561E0,-1.985253533E-3,3.054236295E-4,-7.635590737E-4,2.148845654E-3
3.404613634E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.406916707E0,4.581354442E-4,-2.137965523E-3,-1.985253533E-3,2.953305987E-3
3.409219780E0,1.679830020E-3,-3.359660041E-3,4.581354442E-4,3.784049758E-3
3.411522853E0,4.581354442E-4,-9.162708884E-4,1.679830020E-3,1.967554147E-3
3.413825926E0,2.901524538E-3,-3.206948051E-3,5.344913341E-3,6.875424283E-3
3.416128999E0,6.566607859E-3,-1.542389300E-2,2.901524538E-3,1.701280866E-2
3.418432071E0,5.344913341E-3,-1.298050396E-2,1.679830020E-3,1.413801297E-2
3.420735144E0,-2.137965523E-3,-5.650337320E-3,4.581354442E-4,6.058638171E-3
3.423038217E0,-3.359660041E-3,-2.137965523E-3,4.581354442E-4,4.008503493E-3
3.425341290E0,-2.137965523E-3,-4.581354558E-3,-7.635590737E-4,5.112996052E-3
3.427644363E0,1.679830020E-3,-4.581354558E-3,4.581354442E-4,4.901074022E-3
3.429947436E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.432250509E0,4.581354442E-4,2.748812549E-3,4.581354442E-4,2.824136434E-3
3.434553582E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.436856655E0,1.679830020E-3,-3.359660041E-3,4.581354442E-4,3.784049758E-3
3.439159728E0,1.679830020E-3,-5.650337320E-3,1.679830020E-3,6.129434690E-3
3.441462801E0,1.679830020E-3,-5.803049076E-3,4.581354442E-4,6.058638095E-3
3.443765874E0,-7.635590737E-4,-4.428642802E-3,4.581354442E-4,4.517276570E-3
3.446068946E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.448372019E0,1.679830020E-3,-2.137965523E-3,-1.985253533E-3,3.366594283E-3
3.450675144E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.452978217E0,4.581354442E-4,-9.162708884E-4,1.679830020E-3,1.967554147E-3
3.455281290E0,-7.635590737E-4,3.054236295E-4,4.581354442E-4,9.413788492E-4
3.457584363E0,-7.635590737E-4,3.054236295E-4,-3.206948051E-3,3.310713194E-3
3.459887436E0,1.679830020E-3,1.527118147E-3,-1.985253533E-3,3.015816693E-3
3.462190509E0,4.581354442E-4,1.527118147E-3,4.581354442E-4,1.658874922E-3
3.464493582E0,1.679830020E-3,3.054236295E-4,-7.635590737E-4,1.870330171E-3
3.466796655E0,2.901524538E-3,-2.137965523E-3,-7.635590737E-4,3.684123190E-3
3.469099728E0,2.901524538E-3,-9.162708884E-4,-7.635590737E-4,3.137103671E-3
3.471402801E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.473705874E0,4.123218823E-3,-9.162708884E-4,-1.985253533E-3,4.667088750E-3
3.476008946E0,4.123218823E-3,-9.162708884E-4,-1.985253533E-3,4.667088750E-3
3.478312019E0,2.901524538E-3,1.527118147E-3,-6.108472589E-4,3.335276429E-3
3.480615092E0,4.123218823E-3,-9.162708884E-4,1.679830020E-3,4.545581888E-3
3.482918165E0,7.788302377E-3,-4.581354558E-3,6.108472589E-4,9.056467185E-3
3.485221238E0,4.123218823E-3,-9.162708884E-4,4.581354442E-4,4.248573159E-3
3.487524311E0,-7.635590737E-4,3.970507067E-3,-7.635590737E-4,4.114726149E-3
3.489827384E0,-1.985253533E-3,2.748812549E-3,4.581354442E-4,3.421562524E-3
3.492130457E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
3.494433582E0,4.581354442E-4,-3.359660041E-3,1.679830020E-3,3.784049758E-3
3.496736603E0,-7.635590737E-4,-9.162708884E-4,-7.635590737E-4,1.416191110E-3
3.499039676E0,-1.985253533E-3,1.527118147E-3,4.581354442E-4,2.546214742E-3
3.501342801E0,-7.635590737E-4,3.054236295E-4,-7.635590737E-4,1.122198071E-3
3.503645874E0,4.581354442E-4,-2.137965523E-3,-7.635590737E-4,2.315989447E-3
3.505948946E0,1.679830020E-3,-9.162708884E-4,-7.635590737E-4,2.060195063E-3
3.508252019E0,2.901524538E-3,-3.359660041E-3,4.581354442E-4,4.462740001E-3
3.510555092E0,1.679830020E-3,3.054236295E-4,1.679830020E-3,2.395191305E-3
3.512858165E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.515161238E0,4.581354442E-4,3.054236295E-4,4.581354442E-4,7.162819025E-4
3.517464311E0,4.581354442E-4,3.054236295E-4,-7.635590737E-4,9.413788492E-4
3.519767384E0,-7.635590737E-4,1.527118147E-3,4.581354442E-4,1.767767061E-3
3.522070457E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
3.524373530E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.526676603E0,-7.635590737E-4,-2.137965523E-3,4.581354442E-4,2.315989447E-3
3.528979676E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.531282749E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.533585821E0,4.581354442E-4,-9.162708884E-4,-7.635590737E-4,1.277678710E-3
3.535888894E0,-1.985253533E-3,-9.162708884E-4,4.581354442E-4,2.233981204E-3
3.538191967E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.540495040E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
3.542798113E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.545101186E0,-7.635590737E-4,-9.162708884E-4,2.901524538E-3,3.137103671E-3
3.547404259E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.549707384E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.552010457E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.554313530E0,-7.635590737E-4,-2.137965523E-3,-7.635590737E-4,2.395191327E-3
3.556616603E0,4.581354442E-4,-9.162708884E-4,4.581354442E-4,1.122198071E-3
3.558919676E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
3.561222749E0,-7.635590737E-4,-9.162708884E-4,4.581354442E-4,1.277678710E-3
3.563525821E0,1.679830020E-3,-9.162708884E-4,4.581354442E-4,1.967554147E-3
3.565828894E0,1.679830020E-3,-2.137965523E-3,-7.635590737E-4,2.824136670E-3
3.568131967E0,4.581354442E-4,-2.137965523E-3,4.581354442E-4,2.233981367E-3
